,movieId,average_rating
32918,145322,3.5
32919,145324,2.5
32920,145326,3.25
32921,145330,5.0
32922,145333,3.0
32923,145335,2.3
32924,145340,3.08
32925,145342,3.58
32926,145344,3.25
32927,145346,2.5
32928,145360,1.88
32929,145362,2.5
32930,145364,2.92
32931,145370,3.0
32932,145372,2.82
32933,145374,3.38
32934,145376,2.0
32935,145378,2.5
32936,145380,3.17
32937,145382,4.0
32938,145384,3.54
32939,145388,1.39
32940,145390,2.86
32941,145392,2.5
32942,145394,2.77
32943,145396,2.5
32944,145398,3.0
32945,145400,2.25
32946,145402,3.1
32947,145404,2.5
32948,145406,2.0
32949,145408,2.5
32950,145410,1.0
32951,145412,2.0
32952,145414,3.25
32953,145416,1.5
32954,145418,3.62
32955,145420,3.0
32956,145422,3.0
32957,145424,2.0
32958,145426,2.5
32959,145428,3.25
32960,145432,3.5
32961,145434,2.75
32962,145438,2.5
32963,145440,3.0
32964,145442,3.0
32965,145444,2.25
32966,145446,2.5
32967,145450,2.5
32968,145452,2.5
32969,145456,2.0
32970,145462,2.5
32971,145466,2.38
32972,145468,2.5
32973,145470,3.0
32974,145474,2.3
32975,145476,1.5
32976,145482,2.5
32977,145487,2.7
32978,145489,3.06
32979,145491,2.96
32980,145493,2.56
32981,145496,2.88
32982,145498,4.0
32983,145500,4.13
32984,145502,2.93
32985,145504,3.5
32986,145506,3.75
32987,145508,3.67
32988,145510,2.44
32989,145512,3.0
32990,145514,3.14
32991,145518,3.0
32992,145520,1.71
32993,145522,1.77
32994,145524,2.43
32995,145532,2.0
32996,145534,1.5
32997,145538,3.0
32998,145546,3.0
32999,145556,3.0
33000,145558,3.3
33001,145562,3.0
33002,145564,2.83
33003,145566,2.0
33004,145570,2.13
33005,145572,2.5
33006,145574,0.5
33007,145576,2.75
33008,145578,2.13
33009,145584,2.92
33010,145586,2.75
33011,145590,1.0
33012,145592,2.5
33013,145596,3.5
33014,145598,3.5
33015,145600,4.5
33016,145602,1.5
33017,145604,3.0
33018,145606,2.3
33019,145610,2.5
33020,145612,3.0
33021,145614,2.5
33022,145616,2.0
33023,145620,5.0
33024,145624,2.63
33025,145636,2.5
33026,145638,3.0
33027,145640,3.0
33028,145648,2.5
33029,145650,2.5
33030,145656,2.0
33031,145668,4.0
33032,145674,2.0
33033,145676,2.0
33034,145694,2.0
33035,145700,2.83
33036,145702,2.13
33037,145704,4.0
33038,145712,2.5
33039,145718,3.5
33040,145724,2.17
33041,145728,4.0
33042,145731,3.83
33043,145733,3.0
33044,145735,2.25
33045,145737,2.5
33046,145739,3.35
33047,145741,3.0
33048,145743,2.5
33049,145745,2.0
33050,145747,3.0
33051,145749,3.0
33052,145751,3.13
33053,145753,3.94
33054,145755,3.56
33055,145759,2.27
33056,145761,3.2
33057,145763,2.75
33058,145765,4.0
33059,145769,2.5
33060,145771,3.21
33061,145773,2.5
33062,145775,3.82
33063,145781,1.0
33064,145783,2.0
33065,145785,2.25
33066,145787,2.05
33067,145789,5.0
33068,145793,2.25
33069,145799,2.33
33070,145809,1.63
33071,145817,1.33
33072,145823,0.5
33073,145827,2.25
33074,145829,2.0
33075,145831,2.67
33076,145837,2.07
33077,145839,3.59
33078,145841,3.0
33079,145851,3.0
33080,145857,2.13
33081,145859,1.5
33082,145861,3.0
33083,145863,5.0
33084,145869,4.5
33085,145871,4.5
33086,145873,3.5
33087,145875,3.0
33088,145881,3.5
33089,145885,2.0
33090,145889,3.0
33091,145893,3.75
33092,145897,2.0
33093,145901,3.0
33094,145903,2.5
33095,145905,4.0
33096,145909,4.0
33097,145915,1.8
33098,145917,3.0
33099,145919,2.5
33100,145921,2.44
33101,145923,1.75
33102,145925,3.0
33103,145927,2.67
33104,145929,3.5
33105,145931,3.5
33106,145933,3.75
33107,145935,3.21
33108,145937,3.25
33109,145939,2.25
33110,145941,2.75
33111,145943,2.33
33112,145947,3.7
33113,145949,2.5
33114,145951,2.08
33115,145953,3.08
33116,145955,2.42
33117,145958,4.0
33118,145960,2.07
33119,145962,3.0
33120,145964,2.5
33121,145966,1.75
33122,145968,4.5
33123,145972,3.13
33124,145974,3.0
33125,145976,3.5
33126,145978,3.65
33127,145984,5.0
33128,145988,4.33
33129,145992,4.21
33130,145994,4.08
33131,145996,3.25
33132,145998,2.31
33133,146000,3.08
33134,146002,3.86
33135,146004,2.67
33136,146006,4.17
33137,146008,4.25
33138,146010,3.5
33139,146012,3.85
33140,146014,2.0
33141,146016,3.83
33142,146018,3.48
33143,146020,3.33
33144,146022,3.32
33145,146024,3.95
33146,146026,1.0
33147,146028,4.1
33148,146030,3.29
33149,146032,3.5
33150,146034,4.0
33151,146036,3.25
33152,146038,2.97
33153,146040,3.74
33154,146042,2.79
33155,146044,2.4
33156,146046,3.57
33157,146048,3.53
33158,146050,3.8
33159,146052,0.96
33160,146054,3.1
33161,146056,3.25
33162,146058,3.25
33163,146060,3.5
33164,146062,2.5
33165,146064,2.5
33166,146066,2.67
33167,146068,2.5
33168,146070,2.5
33169,146072,3.17
33170,146074,2.75
33171,146076,3.5
33172,146078,0.5
33173,146080,3.0
33174,146082,1.0
33175,146084,1.5
33176,146086,1.0
33177,146088,1.0
33178,146090,2.0
33179,146092,2.5
33180,146094,2.5
33181,146096,1.0
33182,146098,0.5
33183,146100,2.5
33184,146102,1.0
33185,146104,3.5
33186,146106,3.5
33187,146108,4.0
33188,146110,3.56
33189,146112,3.25
33190,146114,3.72
33191,146116,2.0
33192,146118,3.0
33193,146120,1.5
33194,146122,3.0
33195,146124,2.0
33196,146126,3.25
33197,146128,3.17
33198,146130,2.5
33199,146132,3.75
33200,146134,3.42
33201,146136,3.75
33202,146138,1.5
33203,146140,3.0
33204,146142,1.5
33205,146144,1.0
33206,146146,2.33
33207,146148,3.0
33208,146150,3.0
33209,146152,2.88
33210,146154,1.5
33211,146156,3.45
33212,146158,3.17
33213,146160,2.5
33214,146162,2.5
33215,146164,3.0
33216,146166,1.5
33217,146168,2.5
33218,146170,2.5
33219,146172,1.83
33220,146174,1.5
33221,146176,1.5
33222,146178,3.36
33223,146180,1.33
33224,146182,2.7
33225,146184,2.67
33226,146186,3.88
33227,146188,2.3
33228,146190,1.75
33229,146192,0.75
33230,146194,3.0
33231,146196,3.52
33232,146198,3.0
33233,146200,2.88
33234,146202,1.75
33235,146204,0.5
33236,146206,2.92
33237,146208,0.5
33238,146210,2.75
33239,146212,2.19
33240,146214,1.1
33241,146216,0.75
33242,146218,3.5
33243,146220,2.67
33244,146222,3.0
33245,146224,2.5
33246,146226,2.0
33247,146228,1.0
33248,146230,3.38
33249,146232,3.17
33250,146234,2.34
33251,146236,1.83
33252,146238,1.5
33253,146240,2.9
33254,146242,3.03
33255,146244,3.52
33256,146246,0.5
33257,146248,3.07
33258,146250,2.79
33259,146252,2.6
33260,146254,2.17
33261,146256,2.5
33262,146258,2.17
33263,146260,2.78
33264,146262,3.0
33265,146264,3.09
33266,146266,1.2
33267,146268,2.06
33268,146270,1.76
33269,146272,3.5
33270,146275,3.45
33271,146277,3.25
33272,146279,2.97
33273,146291,1.5
33274,146295,2.63
33275,146301,3.77
33276,146303,3.6
33277,146305,3.88
33278,146307,3.02
33279,146309,3.83
33280,146311,3.4
33281,146313,3.25
33282,146317,3.2
33283,146323,3.88
33284,146325,3.63
33285,146327,4.12
33286,146329,3.62
33287,146331,3.25
33288,146333,2.94
33289,146335,4.0
33290,146337,2.33
33291,146342,3.63
33292,146344,2.8
33293,146346,3.4
33294,146348,3.27
33295,146350,2.77
33296,146352,4.0
33297,146354,3.17
33298,146356,3.25
33299,146358,3.06
33300,146360,2.73
33301,146362,1.83
33302,146364,1.0
33303,146366,3.15
33304,146368,1.33
33305,146370,1.25
33306,146372,2.36
33307,146374,2.33
33308,146376,1.25
33309,146378,2.0
33310,146380,1.25
33311,146382,2.0
33312,146384,2.83
33313,146386,1.0
33314,146388,2.0
33315,146390,2.0
33316,146392,2.79
33317,146394,2.83
33318,146396,2.67
33319,146398,1.75
33320,146400,1.7
33321,146402,2.5
33322,146404,1.0
33323,146406,1.5
33324,146408,1.75
33325,146410,1.5
33326,146412,1.5
33327,146414,3.56
33328,146417,4.0
33329,146419,3.5
33330,146421,3.54
33331,146423,2.91
33332,146427,3.0
33333,146429,4.0
33334,146431,1.0
33335,146433,2.8
33336,146435,2.75
33337,146437,3.0
33338,146439,3.33
33339,146441,3.5
33340,146443,3.85
33341,146449,3.07
33342,146455,3.0
33343,146463,4.0
33344,146466,3.75
33345,146470,3.5
33346,146475,4.0
33347,146477,3.25
33348,146481,3.25
33349,146487,5.0
33350,146489,5.0
33351,146491,3.08
33352,146497,3.0
33353,146499,2.67
33354,146501,2.88
33355,146509,3.25
33356,146511,3.38
33357,146520,3.3
33358,146523,1.0
33359,146530,3.0
33360,146532,4.75
33361,146536,0.5
33362,146540,3.5
33363,146544,2.78
33364,146548,1.5
33365,146550,0.5
33366,146552,4.0
33367,146554,4.25
33368,146558,2.5
33369,146560,2.5
33370,146562,3.0
33371,146564,3.88
33372,146568,1.0
33373,146570,5.0
33374,146574,3.0
33375,146578,3.5
33376,146580,2.0
33377,146582,2.25
33378,146584,2.25
33379,146586,3.5
33380,146588,2.7
33381,146590,3.0
33382,146592,2.92
33383,146595,2.0
33384,146600,3.33
33385,146604,3.38
33386,146606,3.45
33387,146608,2.5
33388,146610,2.0
33389,146614,2.0
33390,146624,2.5
33391,146630,1.5
33392,146632,3.43
33393,146634,2.33
33394,146636,2.5
33395,146638,3.25
33396,146640,2.75
33397,146642,3.52
33398,146644,2.6
33399,146648,3.5
33400,146650,4.0
33401,146654,3.41
33402,146656,3.64
33403,146660,3.88
33404,146662,3.63
33405,146664,3.0
33406,146666,4.25
33407,146668,3.4
33408,146670,3.31
33409,146672,3.46
33410,146674,3.21
33411,146676,5.0
33412,146678,2.67
33413,146680,2.75
33414,146682,3.64
33415,146684,2.94
33416,146686,3.0
33417,146688,3.23
33418,146690,2.9
33419,146692,2.25
33420,146694,3.0
33421,146696,3.27
33422,146698,3.0
33423,146700,3.0
33424,146702,3.45
33425,146704,2.5
33426,146706,2.0
33427,146708,3.19
33428,146710,2.33
33429,146712,3.0
33430,146714,2.75
33431,146716,2.2
33432,146718,2.3
33433,146720,2.13
33434,146722,3.0
33435,146724,3.83
33436,146726,4.0
33437,146728,3.83
33438,146730,3.11
33439,146732,3.46
33440,146734,3.88
33441,146736,2.75
33442,146740,3.5
33443,146742,3.0
33444,146748,3.5
33445,146750,4.0
33446,146752,3.5
33447,146760,3.0
33448,146762,2.75
33449,146764,3.0
33450,146766,3.0
33451,146768,2.0
33452,146770,3.0
33453,146772,3.5
33454,146774,3.0
33455,146776,2.83
33456,146780,4.0
33457,146786,3.0
33458,146788,1.0
33459,146800,2.75
33460,146802,2.5
33461,146804,3.5
33462,146806,3.75
33463,146810,5.0
33464,146812,3.0
33465,146816,3.0
33466,146820,2.75
33467,146830,2.5
33468,146832,2.5
33469,146836,3.0
33470,146838,3.5
33471,146840,3.25
33472,146842,3.0
33473,146848,3.83
33474,146852,1.0
33475,146854,2.25
33476,146856,1.75
33477,146858,1.75
33478,146860,0.5
33479,146862,2.0
33480,146864,2.0
33481,146866,3.47
33482,146870,3.91
33483,146872,3.17
33484,146874,3.0
33485,146876,0.5
33486,146878,3.73
33487,146880,3.0
33488,146882,3.0
33489,146890,2.67
33490,146896,3.5
33491,146898,2.0
33492,146900,3.17
33493,146902,2.23
33494,146904,2.74
33495,146906,2.83
33496,146908,1.0
33497,146910,3.25
33498,146912,3.7
33499,146914,3.5
33500,146916,3.0
33501,146918,4.33
33502,146920,2.79
33503,146922,3.29
33504,146924,2.8
33505,146926,2.23
33506,146928,3.25
33507,146930,3.25
33508,146932,2.67
33509,146934,3.25
33510,146936,3.5
33511,146938,3.0
33512,146940,3.0
33513,146942,3.13
33514,146944,3.37
33515,146946,5.0
33516,146948,2.5
33517,146950,3.0
33518,146952,3.0
33519,146954,2.25
33520,146958,3.0
33521,146960,3.0
33522,146966,0.5
33523,146968,0.5
33524,146970,3.17
33525,146972,1.75
33526,146974,1.0
33527,146976,2.17
33528,146978,2.33
33529,146980,0.5
33530,146982,2.65
33531,146984,2.8
33532,146986,2.64
33533,146988,3.06
33534,146990,2.5
33535,146992,3.2
33536,146996,3.67
33537,146998,4.0
33538,147000,3.5
33539,147002,3.0
33540,147004,2.94
33541,147006,3.85
33542,147008,3.44
33543,147010,3.85
33544,147012,3.5
33545,147014,3.83
33546,147016,3.59
33547,147018,2.2
33548,147022,3.01
33549,147024,2.03
33550,147026,3.22
33551,147028,3.14
33552,147030,2.67
33553,147033,3.6
33554,147035,4.17
33555,147037,3.58
33556,147039,3.0
33557,147041,3.0
33558,147043,3.33
33559,147045,3.2
33560,147047,3.47
33561,147049,3.57
33562,147051,3.64
33563,147053,2.83
33564,147055,2.75
33565,147057,3.25
33566,147060,3.25
33567,147062,3.4
33568,147064,3.83
33569,147066,3.0
33570,147070,4.38
33571,147074,2.17
33572,147076,3.5
33573,147078,3.0
33574,147084,3.25
33575,147086,2.5
33576,147088,2.75
33577,147090,3.5
33578,147092,2.88
33579,147094,3.17
33580,147100,3.42
33581,147102,2.0
33582,147104,3.67
33583,147106,3.67
33584,147108,3.74
33585,147110,3.67
33586,147112,3.33
33587,147114,3.5
33588,147116,3.4
33589,147118,3.38
33590,147120,3.0
33591,147122,2.67
33592,147124,4.24
33593,147126,3.5
33594,147128,3.17
33595,147130,3.83
33596,147132,3.67
33597,147134,2.75
33598,147136,2.6
33599,147138,3.25
33600,147140,3.7
33601,147142,3.88
33602,147144,3.96
33603,147158,2.0
33604,147164,4.0
33605,147176,2.5
33606,147178,2.38
33607,147184,3.71
33608,147186,3.31
33609,147188,3.38
33610,147190,2.57
33611,147192,3.75
33612,147194,3.76
33613,147196,4.09
33614,147198,3.4
33615,147200,3.94
33616,147202,3.6
33617,147204,3.61
33618,147206,3.22
33619,147208,2.13
33620,147210,2.96
33621,147212,3.6
33622,147214,3.5
33623,147216,3.0
33624,147218,3.33
33625,147220,3.0
33626,147222,3.0
33627,147224,3.0
33628,147226,3.0
33629,147228,3.41
33630,147230,3.95
33631,147232,3.81
33632,147234,3.33
33633,147236,3.55
33634,147238,3.74
33635,147240,3.48
33636,147242,3.62
33637,147244,3.68
33638,147246,3.62
33639,147248,3.0
33640,147250,4.25
33641,147252,3.48
33642,147254,2.6
33643,147256,3.0
33644,147258,3.0
33645,147260,3.07
33646,147262,2.93
33647,147264,3.63
33648,147266,2.75
33649,147268,3.79
33650,147270,3.5
33651,147272,3.88
33652,147274,3.25
33653,147276,2.0
33654,147280,3.13
33655,147282,3.61
33656,147284,3.0
33657,147288,3.0
33658,147290,4.15
33659,147292,2.75
33660,147294,3.83
33661,147296,3.5
33662,147298,3.0
33663,147300,4.05
33664,147302,3.5
33665,147304,3.67
33666,147306,3.72
33667,147308,2.75
33668,147310,3.0
33669,147312,2.75
33670,147314,3.17
33671,147316,3.0
33672,147318,3.5
33673,147320,3.5
33674,147322,2.96
33675,147324,3.0
33676,147326,4.09
33677,147328,4.13
33678,147330,4.15
33679,147332,3.36
33680,147334,3.5
33681,147336,3.18
33682,147338,2.0
33683,147340,2.21
33684,147342,3.0
33685,147344,2.83
33686,147346,1.96
33687,147348,2.25
33688,147350,2.0
33689,147352,1.6
33690,147354,2.06
33691,147356,3.5
33692,147358,3.0
33693,147360,1.63
33694,147362,2.53
33695,147364,1.93
33696,147366,1.0
33697,147368,1.58
33698,147370,3.0
33699,147386,1.5
33700,147388,2.5
33701,147390,1.33
33702,147392,1.0
33703,147394,1.33
33704,147396,2.17
33705,147398,2.75
33706,147400,4.0
33707,147402,5.0
33708,147404,2.67
33709,147408,2.0
33710,147410,3.7
33711,147414,3.06
33712,147418,2.25
33713,147426,3.4
33714,147428,3.67
33715,147430,3.5
33716,147432,3.9
33717,147434,3.52
33718,147436,3.1
33719,147441,3.73
33720,147448,3.7
33721,147450,5.0
33722,147452,3.68
33723,147454,1.5
33724,147456,1.75
33725,147458,2.33
33726,147460,2.67
33727,147462,3.0
33728,147464,1.75
33729,147466,2.0
33730,147469,2.5
33731,147471,3.79
33732,147475,4.0
33733,147493,0.75
33734,147495,2.0
33735,147512,1.5
33736,147517,3.0
33737,147524,3.25
33738,147531,3.5
33739,147536,2.5
33740,147542,4.0
33741,147548,3.0
33742,147562,4.0
33743,147573,3.5
33744,147578,2.0
33745,147584,3.75
33746,147586,3.0
33747,147591,0.5
33748,147597,2.7
33749,147600,3.75
33750,147603,3.75
33751,147605,3.8
33752,147607,3.57
33753,147609,4.25
33754,147611,3.08
33755,147613,3.94
33756,147615,5.0
33757,147617,2.0
33758,147619,2.5
33759,147621,3.88
33760,147624,3.75
33761,147631,3.5
33762,147637,4.5
33763,147640,3.5
33764,147642,3.0
33765,147644,2.5
33766,147651,2.0
33767,147653,3.5
33768,147657,2.71
33769,147662,3.0
33770,147668,3.17
33771,147670,3.25
33772,147674,5.0
33773,147678,3.25
33774,147680,3.88
33775,147682,2.86
33776,147692,3.32
33777,147694,2.25
33778,147698,2.75
33779,147702,3.63
33780,147714,3.5
33781,147718,3.0
33782,147720,3.0
33783,147722,3.0
33784,147726,3.16
33785,147728,4.5
33786,147730,2.33
33787,147732,2.33
33788,147734,4.0
33789,147736,3.5
33790,147738,3.3
33791,147740,2.83
33792,147742,2.5
33793,147744,3.5
33794,147746,2.79
33795,147748,3.33
33796,147750,3.75
33797,147752,2.63
33798,147754,3.0
33799,147766,3.75
33800,147768,4.5
33801,147770,2.25
33802,147775,3.6
33803,147779,3.33
33804,147781,2.86
33805,147783,0.5
33806,147785,3.0
33807,147789,4.17
33808,147817,3.75
33809,147819,3.0
33810,147821,3.5
33811,147823,3.0
33812,147825,4.2
33813,147827,3.9
33814,147829,3.5
33815,147831,3.58
33816,147833,3.95
33817,147835,1.5
33818,147837,3.0
33819,147839,4.0
33820,147841,4.25
33821,147843,2.75
33822,147845,2.77
33823,147847,2.86
33824,147855,3.2
33825,147859,3.13
33826,147863,4.5
33827,147865,3.17
33828,147869,4.0
33829,147873,2.0
33830,147881,2.75
33831,147887,1.5
33832,147889,2.5
33833,147891,1.75
33834,147895,3.32
33835,147897,2.94
33836,147899,3.2
33837,147901,2.89
33838,147903,3.0
33839,147905,3.5
33840,147907,2.0
33841,147909,3.23
33842,147911,3.49
33843,147913,2.77
33844,147915,3.29
33845,147917,3.15
33846,147921,2.43
33847,147923,3.18
33848,147927,3.63
33849,147932,3.0
33850,147934,3.21
33851,147936,2.6
33852,147938,2.8
33853,147940,3.36
33854,147942,3.71
33855,147946,2.5
33856,147964,2.5
33857,147966,5.0
33858,147980,3.0
33859,147982,2.0
33860,147986,3.0
33861,147988,0.7
33862,147990,1.45
33863,147992,2.88
33864,147994,2.8
33865,147998,3.0
33866,148000,3.0
33867,148002,2.5
33868,148004,2.0
33869,148010,1.5
33870,148024,3.0
33871,148026,0.5
33872,148030,3.5
33873,148032,3.9
33874,148034,1.67
33875,148036,3.92
33876,148038,2.0
33877,148040,1.75
33878,148042,1.93
33879,148044,2.1
33880,148046,2.05
33881,148048,2.91
33882,148050,2.38
33883,148052,2.25
33884,148054,3.03
33885,148056,2.5
33886,148058,3.74
33887,148060,4.25
33888,148062,3.75
33889,148064,1.79
33890,148066,3.25
33891,148070,3.27
33892,148074,2.83
33893,148076,3.5
33894,148078,3.0
33895,148080,2.92
33896,148082,2.92
33897,148084,5.0
33898,148087,4.25
33899,148089,3.13
33900,148091,3.13
33901,148093,2.75
33902,148095,3.91
33903,148097,1.17
33904,148101,3.75
33905,148104,2.75
33906,148106,3.93
33907,148108,2.4
33908,148110,2.64
33909,148112,2.33
33910,148114,5.0
33911,148116,2.5
33912,148118,2.5
33913,148122,5.0
33914,148126,5.0
33915,148130,2.5
33916,148134,3.0
33917,148136,2.5
33918,148138,4.0
33919,148140,2.5
33920,148142,3.0
33921,148146,3.5
33922,148148,4.5
33923,148154,2.6
33924,148158,2.0
33925,148160,2.5
33926,148162,2.5
33927,148164,5.0
33928,148166,3.55
33929,148168,3.56
33930,148170,3.75
33931,148172,2.95
33932,148176,3.0
33933,148178,2.25
33934,148180,4.0
33935,148186,3.5
33936,148188,1.75
33937,148190,1.5
33938,148192,3.0
33939,148194,3.67
33940,148196,3.5
33941,148198,3.0
33942,148202,2.0
33943,148204,3.33
33944,148206,2.21
33945,148210,3.0
33946,148222,4.0
33947,148224,3.0
33948,148228,3.2
33949,148232,3.67
33950,148238,2.51
33951,148240,2.17
33952,148242,3.53
33953,148244,3.35
33954,148246,2.5
33955,148248,3.23
33956,148250,2.5
33957,148252,2.0
33958,148254,5.0
33959,148260,4.33
33960,148262,5.0
33961,148264,5.0
33962,148266,4.0
33963,148268,4.0
33964,148270,0.5
33965,148272,2.9
33966,148274,4.0
33967,148276,2.5
33968,148278,5.0
33969,148280,3.72
33970,148282,1.75
33971,148284,3.64
33972,148286,2.36
33973,148288,3.2
33974,148290,3.17
33975,148294,3.42
33976,148298,5.0
33977,148301,4.0
33978,148308,5.0
33979,148316,2.75
33980,148320,3.0
33981,148324,1.5
33982,148326,4.0
33983,148333,2.5
33984,148335,3.0
33985,148337,3.0
33986,148339,3.0
33987,148341,2.5
33988,148344,3.5
33989,148355,1.5
33990,148357,3.0
33991,148359,2.3
33992,148361,2.25
33993,148365,4.06
33994,148367,3.51
33995,148369,3.32
33996,148372,3.38
33997,148374,2.75
33998,148376,3.77
33999,148378,2.67
34000,148380,2.5
34001,148382,2.8
34002,148384,3.83
34003,148386,3.0
34004,148388,2.38
34005,148390,3.5
34006,148392,2.25
34007,148394,2.17
34008,148396,2.67
34009,148398,3.0
34010,148400,4.5
34011,148402,3.38
34012,148404,3.7
34013,148406,3.57
34014,148408,0.5
34015,148410,2.04
34016,148412,2.0
34017,148414,2.3
34018,148416,0.5
34019,148418,1.0
34020,148420,2.33
34021,148422,2.06
34022,148424,2.9
34023,148426,2.57
34024,148428,3.0
34025,148430,3.07
34026,148432,3.58
34027,148434,2.86
34028,148438,3.25
34029,148440,2.89
34030,148442,3.16
34031,148444,3.33
34032,148446,2.6
34033,148448,3.27
34034,148450,3.5
34035,148452,2.75
34036,148454,3.25
34037,148456,4.25
34038,148458,3.7
34039,148460,3.75
34040,148462,1.44
34041,148464,4.5
34042,148466,3.42
34043,148468,3.43
34044,148470,3.35
34045,148472,3.39
34046,148474,3.59
34047,148476,3.71
34048,148478,3.67
34049,148480,2.28
34050,148482,3.44
34051,148484,2.17
34052,148486,1.97
34053,148488,3.0
34054,148490,3.5
34055,148512,2.0
34056,148526,2.25
34057,148540,2.5
34058,148548,2.0
34059,148550,3.5
34060,148556,3.0
34061,148560,3.0
34062,148562,2.5
34063,148584,3.5
34064,148586,2.5
34065,148590,3.5
34066,148592,2.86
34067,148598,1.0
34068,148602,3.0
34069,148606,1.0
34070,148612,2.8
34071,148614,1.75
34072,148616,1.0
34073,148618,1.5
34074,148620,3.24
34075,148622,2.33
34076,148624,3.0
34077,148626,4.03
34078,148628,2.5
34079,148630,3.17
34080,148632,3.2
34081,148634,2.5
34082,148636,3.83
34083,148638,3.25
34084,148640,2.78
34085,148642,4.4
34086,148644,2.8
34087,148646,1.5
34088,148650,3.0
34089,148652,2.31
34090,148654,3.5
34091,148657,2.5
34092,148659,3.67
34093,148661,3.5
34094,148663,4.0
34095,148665,3.12
34096,148667,4.01
34097,148669,3.0
34098,148671,3.73
34099,148673,3.14
34100,148675,3.07
34101,148677,2.79
34102,148679,2.8
34103,148681,3.75
34104,148683,2.69
34105,148685,3.31
34106,148687,3.61
34107,148689,3.14
34108,148691,3.5
34109,148693,3.57
34110,148695,3.63
34111,148697,3.15
34112,148699,4.06
34113,148701,3.5
34114,148703,2.19
34115,148705,0.9
34116,148707,3.5
34117,148709,3.29
34118,148711,2.85
34119,148713,2.5
34120,148715,3.0
34121,148717,3.0
34122,148719,2.6
34123,148721,3.25
34124,148725,2.5
34125,148727,2.95
34126,148729,3.75
34127,148731,3.0
34128,148735,3.17
34129,148737,3.25
34130,148739,1.5
34131,148741,5.0
34132,148749,0.5
34133,148751,2.17
34134,148753,2.67
34135,148755,0.5
34136,148761,3.2
34137,148763,4.0
34138,148765,2.75
34139,148767,2.75
34140,148769,3.13
34141,148771,2.25
34142,148773,2.6
34143,148775,3.07
34144,148777,2.0
34145,148779,2.88
34146,148781,3.25
34147,148783,3.0
34148,148785,3.0
34149,148789,3.64
34150,148791,3.6
34151,148793,3.17
34152,148795,2.67
34153,148797,3.5
34154,148799,3.5
34155,148801,1.5
34156,148803,2.31
34157,148805,2.5
34158,148807,4.1
34159,148809,3.5
34160,148811,3.61
34161,148814,3.5
34162,148816,2.25
34163,148818,2.33
34164,148820,2.05
34165,148824,2.0
34166,148826,2.5
34167,148828,3.5
34168,148830,3.5
34169,148836,4.25
34170,148838,3.82
34171,148842,4.33
34172,148844,3.0
34173,148846,2.25
34174,148848,3.63
34175,148850,3.42
34176,148853,3.4
34177,148855,3.25
34178,148857,3.65
34179,148859,3.17
34180,148861,3.75
34181,148863,2.67
34182,148865,3.56
34183,148867,2.38
34184,148869,3.0
34185,148871,4.0
34186,148875,5.0
34187,148877,1.0
34188,148879,2.75
34189,148881,3.99
34190,148884,3.08
34191,148886,2.25
34192,148888,2.29
34193,148890,3.13
34194,148892,3.0
34195,148894,2.0
34196,148898,3.0
34197,148902,3.17
34198,148904,3.6
34199,148906,3.25
34200,148909,4.0
34201,148911,3.0
34202,148913,3.0
34203,148915,2.07
34204,148917,3.75
34205,148919,2.5
34206,148921,3.39
34207,148923,3.88
34208,148926,2.06
34209,148928,3.57
34210,148930,2.33
34211,148932,3.14
34212,148934,3.5
34213,148936,3.5
34214,148938,3.36
34215,148940,3.42
34216,148942,2.88
34217,148944,3.5
34218,148946,2.67
34219,148948,1.25
34220,148950,1.75
34221,148952,2.63
34222,148954,3.97
34223,148956,3.11
34224,148958,2.5
34225,148960,2.9
34226,148962,3.25
34227,148964,3.23
34228,148966,3.08
34229,148968,3.25
34230,148970,2.47
34231,148972,2.31
34232,148974,3.29
34233,148976,2.07
34234,148978,3.23
34235,148980,3.24
34236,148982,2.63
34237,148984,3.57
34238,148986,3.75
34239,148988,3.36
34240,149001,1.83
34241,149004,2.1
34242,149009,5.0
34243,149011,3.38
34244,149020,3.5
34245,149026,3.5
34246,149028,4.0
34247,149030,2.9
34248,149032,3.0
34249,149034,3.5
34250,149038,2.0
34251,149041,2.25
34252,149043,3.0
34253,149045,3.0
34254,149047,3.0
34255,149068,3.0
34256,149070,3.0
34257,149072,2.5
34258,149075,2.83
34259,149077,2.63
34260,149080,3.5
34261,149082,2.69
34262,149084,2.42
34263,149086,3.0
34264,149088,3.75
34265,149090,3.09
34266,149092,1.67
34267,149096,2.54
34268,149100,4.0
34269,149102,0.5
34270,149104,2.0
34271,149106,2.64
34272,149108,2.33
34273,149110,2.77
34274,149112,3.23
34275,149114,2.75
34276,149116,3.08
34277,149118,4.0
34278,149120,3.33
34279,149122,4.0
34280,149124,2.75
34281,149128,2.25
34282,149130,3.24
34283,149132,2.6
34284,149134,3.25
34285,149136,2.5
34286,149138,3.0
34287,149144,3.13
34288,149146,3.55
34289,149148,3.0
34290,149150,3.0
34291,149152,4.0
34292,149154,2.1
34293,149156,2.1
34294,149158,2.56
34295,149160,2.75
34296,149162,3.18
34297,149164,2.67
34298,149166,2.75
34299,149168,2.94
34300,149170,3.0
34301,149172,2.0
34302,149174,2.86
34303,149176,2.7
34304,149178,3.0
34305,149180,2.63
34306,149182,2.75
34307,149184,2.67
34308,149186,1.99
34309,149188,2.5
34310,149210,5.0
34311,149218,4.33
34312,149234,4.0
34313,149240,3.5
34314,149242,4.0
34315,149246,4.75
34316,149248,3.0
