,movieId,title,genres,average_rating
24200,122031,Psych:9 (2010),Horror|Mystery|Thriller,2.33
24201,122033,Her Best Move (2007),Children|Comedy|Romance,3.17
24202,122035,Tarzan and the Amazons (1945),Action|Adventure|Romance,3.25
24203,122037,The Bone Snatcher (2003),Horror|Sci-Fi,1.13
24204,122039,Snow Buddies (2008),Adventure|Children,2.82
24205,122041,Trust Me (2013),Comedy|Drama,3.09
24206,122043,The Haunting Hour: Don't Think About It (2007),Children|Fantasy|Horror|Thriller,2.5
24207,122045,The Time of Their Lives (1946),Comedy|Fantasy|Romance|Thriller,4.0
24208,122048,The Message (2009),Crime|Drama|Thriller|War,3.94
24209,122050,The Gene Generation (2007),Action|Sci-Fi,1.96
24210,122054,The Old Maid (1972),Comedy,3.0
24211,122060,School for All (2006),Comedy,2.25
24212,122062,The Elephant Man (1982),Drama,3.5
24213,122064,No Questions Asked (1951),Drama|Film-Noir,3.0
24214,122068,Last Sunset (2006),Romance|Thriller,3.83
24215,122074,Riffraff (1947),Adventure|Comedy|Drama|Thriller,2.75
24216,122076,The Condemned (2012),Drama|Mystery,2.5
24217,122078,The Toy Wife (1938),Drama,1.0
24218,122082,On the Inside (2011),Drama|Thriller,3.05
24219,122084,Solomon and Sheba (1959),Drama|Romance|War,3.25
24220,122086,The Heavy (2010),Action|Thriller,2.25
24221,122088,Water (1985),Adventure|Comedy|Drama,3.17
24222,122090,Ground Control (1998),Action|Adventure|Drama|Thriller,2.67
24223,122092,Guy X (2005),Comedy|War,2.61
24224,122094,Perkins' 14 (2009),Horror|Thriller,2.83
24225,122096,Tell Them Willie Boy is Here (1969),Drama|Western,2.88
24226,122098,The Hunters (2011),Crime|Horror|Thriller,2.67
24227,122100,The Sea Chase (1955),Action|Drama|War,3.5
24228,122102,Incubus (2006),Horror|Mystery|Thriller,1.5
24229,122104,Kevin Hart: Seriously Funny (2010),Comedy,3.53
24230,122108,The Reptile (1966),Horror,2.54
24231,122110,Winnetou: The Red Gentleman (1964),Adventure|Western,3.61
24232,122127,One Husband Too Many (2010),Comedy|Romance,2.0
24233,122129,Scooby-Doo! Camp Scare (2010),Adventure|Animation|Children|Comedy|Mystery,3.14
24234,122131,Half of a Yellow Sun (2013),Drama|Romance,3.2
24235,122133,"Hey There, It's Yogi Bear (1964)",Adventure|Animation|Children|Comedy|Romance,3.5
24236,122135,Top Sensation (1969),Thriller,3.17
24237,122137,The Sweet Body of Deborah (1968),Drama|Horror|Mystery|Thriller,3.33
24238,122141,So Sweet... So Perverse (1969),Mystery|Thriller,3.0
24239,122143,Men to Kiss (2012),Comedy|Romance,1.75
24240,122145,Little Fridolf Becomes a Grandfather (1957),Comedy,2.5
24241,122155,Weary River (1929),Drama|Romance,2.5
24242,122159,The Affairs of Martha (1942),Comedy|Romance,3.5
24243,122161,Night and Day (1991),Drama,3.0
24244,122163,Three Night Stand (2013),Comedy|Drama,3.75
24245,122167,Slander (1957),Crime|Drama|Film-Noir,3.5
24246,122189,The Sun Comes Up (1949),Children|Drama,3.0
24247,122191,The Hangman (1959),Action|Western,3.5
24248,122193,Kit Carson (1940),Romance|Western,5.0
24249,122197,Paradise for Three (1938),Comedy|Romance,3.0
24250,122199,The Feathered Serpent (1948),Comedy|Crime|Horror|Mystery|Thriller,3.5
24251,122201,You're Only Young Once (1937),Comedy|Romance,3.5
24252,122205,In His Father's Shoes (1997),Children|Drama,1.5
24253,122210,Jim Norton: Please Be Offended (2012),Comedy,3.38
24254,122212,We Were Dancing (1942),Comedy|Romance,3.5
24255,122214,The Age of Consent (1932),Drama|Romance,3.5
24256,122216,The Secret of Dr. Kildare (1939),Drama,3.0
24257,122220,The Man Without a Map (1968),Mystery,3.58
24258,122222,The Bride Goes Wild (1948),Comedy|Romance,3.17
24259,122224,Stamboul Quest (1934),Drama|Romance|Thriller,3.0
24260,122228,PT 109 (1963),Drama|War,2.88
24261,122230,Noah's Ark (1999),Adventure|Drama|Romance,1.67
24262,122232,Pumpkinhead: Ashes to Ashes (2006),Horror,2.38
24263,122234,The Lookout (2012),Action|Crime|Thriller,2.7
24264,122238,When a Stranger Calls Back (1993),Horror|Thriller,3.19
24265,122240,Mister Magoo's Christmas Carol (1962),Animation|Children|Comedy|Drama|Fantasy|Musical,3.21
24266,122242,Ritual (2012),Horror|Thriller,2.75
24267,122244,Master of the World (1961),Adventure|Fantasy|Sci-Fi,2.65
24268,122246,Tooth Fairy 2 (2012),Children|Comedy,2.0
24269,122248,Tarzan and the Huntress (1947),Action|Adventure|Romance,2.5
24270,122250,In Name Only (1939),Drama|Romance,3.5
24271,122254,Love's Kitchen (2011),Comedy|Drama|Romance,3.09
24272,122256,"Stay Away, Joe (1968)",Comedy|Musical|Western,2.0
24273,122258,They Call Me Renegade (1987),Action|Adventure|Comedy|Western,3.44
24274,122260,The Diary of Anne Frank (2009),Drama|War,3.84
24275,122262,Wishcraft (2002),Horror,2.21
24276,122264,Knights (1993),Action|Adventure|Sci-Fi,3.5
24277,122266,The Chatterley Affair (2006),Drama|Romance,3.0
24278,122268,Fanny Hill (2007),Drama,2.71
24279,122270,The Suspicions of Mr. Whicher: The Murder at Road Hill House (2011),Drama|Mystery,3.0
24280,122272,The Last Wagon (1956),Action|Adventure|Drama|Western,2.75
24281,122274,Pumpkinhead IV: Blood Feud (2007),Horror,2.67
24282,122276,The Philly Kid (2012),Action|Drama,3.5
24283,122278,Ping Pong Summer (2014),Comedy,3.29
24284,122280,Sabretooth (2002),Action|Adventure|Horror|Sci-Fi|Thriller,2.83
24285,122282,Pride and Prejudice (1980),Comedy|Drama|Romance,4.0
24286,122284,Sometimes They Come Back... for More (1998),Horror,1.94
24287,122286,Kid Galahad (1962),Drama|Musical,3.0
24288,122288,The Captains (2011),Documentary|Sci-Fi,3.14
24289,122290,Homeboy (1988),Drama|Romance,2.8
24290,122292,Merlin's Apprentice (2006),Adventure|Fantasy,2.82
24291,122294,The Siege of Firebase Gloria (1989),Action|Drama|War,3.09
24292,122296,The Bumblebee Flies Anyway (1999),Drama|Romance,2.38
24293,122298,The Treasure of the Living Dead (1982),Horror,1.5
24294,122300,The Land Before Time VII: The Stone of Cold Fire (2000),Adventure|Animation|Children|Fantasy,2.56
24295,122302,The Amazing Dr. Clitterhouse (1938),Crime|Drama|Film-Noir,3.4
24296,122304,The Freebie (2010),Comedy|Drama,2.42
24297,122306,The Violent Kind (2010),Horror,2.43
24298,122308,Ricky Gervais: Out of England - The Stand-Up Special (2008),Comedy,3.5
24299,122310,Man of the East (1972),Action|Comedy|Western,3.0
24300,122312,Oliver Twist (1997),Children|Crime|Drama,2.88
24301,122315,Winnetou: The Last Shot (1965),Action|Adventure|Western,3.57
24302,122317,Soccer Dog: The Movie (1999),Children|Comedy,2.83
24303,122319,Ice Soldiers (2013),Action|Sci-Fi,3.0
24304,122321,Maniac (1934),Horror,2.15
24305,122323,Wild Cherry (2009),Comedy,1.5
24306,122325,The Key (1983),Drama,3.41
24307,122327,The Roost (2005),Horror|Thriller,3.08
24308,122329,Sonny Boy (2011),Drama|Romance|War,3.33
24309,122331,Vampires: The Turning (2005),Action|Horror|Thriller,3.0
24310,122333,Siren (2010),Action|Horror|Thriller,1.5
24311,122335,The Land Before Time IX: Journey to the Big Water (2002),Adventure|Animation|Children,2.84
24312,122337,Love N' Dancing (2009),Drama|Romance,3.63
24313,122339,Walking Tall: The Payback (2007),Action|Adventure|Crime|Drama|Thriller,4.0
24314,122341,The Way West (1967),Action|Adventure|Western,2.25
24315,122343,Shock (1946),Film-Noir|Thriller,2.75
24316,122347,Thorne: Sleepyhead (2010),Crime|Drama|Mystery|Thriller,3.39
24317,122349,La Mission (2009),Drama,3.5
24318,122351,Stir of Echoes: The Homecoming (2007),Horror|Thriller,2.09
24319,122355,"Outrage, The (1964)",Action|Crime|Drama|Western,3.07
24320,122357,The Canterville Ghost (1996),Children|Drama|Fantasy,3.38
24321,122359,Lost in the Desert (1969),Adventure|Drama|Thriller,3.5
24322,122361,Primates of the Caribbean (2012),Animation|Children|Comedy,2.33
24323,122367,The Sellout (1952),Crime|Drama,3.0
24324,122371,Let the Good Times Roll (1973),Documentary|Musical,4.5
24325,122373,The Vanishing American (1925),Western,3.0
24326,122379,Mandela (1996),Documentary,2.5
24327,122381,TekWar: TekJustice (1994),Sci-Fi,3.5
24328,122385,Thunder Birds (1942),Drama|Romance|War,2.5
24329,122387,Know Thy Enemy (2009),Drama,5.0
24330,122391,Murder is My Beat (1955),Film-Noir|Mystery,3.25
24331,122399,The Naughty Flirt (1931),Comedy|Drama|Romance,2.25
24332,122403,The Law and Jake Wade (1958),Action|Western,3.0
24333,122406,Without Men (2011),Comedy|Romance,1.63
24334,122409,Two Times Lotte (1950),Children|Comedy,3.0
24335,122411,The Strange Countess (1961),Adventure|Crime,2.5
24336,122413,The Land Before Time VIII: The Big Freeze (2001),Adventure|Animation|Children,3.18
24337,122415,War of the Colossal Beast (1958),Horror|Sci-Fi,2.25
24338,122417,Who's Minding the Store? (1963),Comedy,3.25
24339,122419,Switch (2013),Action|Crime|Romance|Thriller,1.0
24340,122421,The Six Million Dollar Man (1973),Adventure|Sci-Fi,2.88
24341,122423,The Love Letter (1998),Fantasy|Romance,3.04
24342,122425,The Land Before Time X: The Great Longneck Migration (2003),Adventure|Animation|Children,3.0
24343,122427,The Brain (1962),Crime|Drama|Horror|Sci-Fi,4.0
24344,122433,The Deadly Bees (1967),Horror|Mystery|Thriller,1.58
24345,122435,They Came from Beyond Space (1967),Sci-Fi,2.5
24346,122437,"Mumsy, Nanny, Sonny & Girly (1970)",Comedy|Horror,2.42
24347,122439,The Vampire Happening (1971),Comedy|Horror,3.0
24348,122441,Tales That Witness Madness (1973),Comedy|Horror|Mystery|Sci-Fi,2.42
24349,122443,Son of Dracula (1974),Comedy|Horror,1.75
24350,122445,Craze (1974),Crime|Horror,2.75
24351,122447,The Ghoul (1975),Horror|Thriller,3.25
24352,122451,Dark Tower (1989),Horror|Thriller,1.5
24353,122453,Lost Voyage (2001),Horror|Sci-Fi|Thriller,3.0
24354,122455,Holy Water (2009),Comedy,3.17
24355,122458,Supernova (2005),Action|Drama|Sci-Fi,1.0
24356,122462,Kissin' Cousins (1964),Comedy|Romance,2.67
24357,122464,Student Services (2010),Drama|Romance,2.95
24358,122466,JLA Adventures: Trapped in Time (2014),Action|Animation|Sci-Fi,2.92
24359,122468,Joy Ride 3 (2014),Thriller,2.55
24360,122470,Inside Out (2011),Crime|Drama,2.25
24361,122472,The Karate Dog (2004),Action|Adventure|Children|Comedy|Crime,0.5
24362,122474,Since You've Been Gone (1998),Comedy|Romance,3.5
24363,122476,Her Minor Thing (2005),Comedy|Romance,2.0
24364,122478,Peter and Vandy (2009),Comedy|Drama|Romance,3.1
24365,122480,Hercules and the Amazon Women (1994),Action|Adventure|Fantasy|Sci-Fi,2.75
24366,122482,Howling VI: The Freaks (1991),(no genres listed),2.0
24367,122484,The Comedians (1967),Drama,3.6
24368,122486,Vi hade i alla fall tur med vädret (1980),Comedy,2.59
24369,122488,Tomorrow You're Gone (2013),Thriller,3.0
24370,122490,Wicked Blood (2014),Action|Drama|Thriller,2.75
24371,122493,Madame X (1966),Drama,2.25
24372,122495,Killer Pad (2008),Comedy|Horror,2.17
24373,122497,"What Did You Do in the War, Daddy? (1966)",Comedy|War,0.5
24374,122499,Rachel and the Stranger (1948),Western,3.0
24375,122501,The Indian Fighter (1955),Action|Adventure|Drama|Western,2.5
24376,122503,"Little Fish, Strange Pond (2009)",Comedy|Crime|Drama,2.25
24377,122505,Trading Mom (1994),Children|Comedy,3.86
24378,122509,MVP: Most Vertical Primate (2001),Comedy|Drama,2.17
24379,122511,Air Bud: Seventh Inning Fetch (2002),Children|Comedy|Drama,2.23
24380,122513,Chestnut: Hero of Central Park (2004),Children,3.0
24381,122515,Spymate (2006),Adventure|Comedy,2.58
24382,122517,Air Buddies (2006),Children|Comedy|Sci-Fi,2.43
24383,122519,The Search for Santa Paws (2010),Adventure|Children,2.55
24384,122521,Spooky Buddies (2011),Children|Comedy,2.45
24385,122523,Treasure Buddies (2012),Children|Comedy,2.86
24386,122525,Santa Paws 2: The Santa Pups (2012),Children,2.19
24387,122527,Super Buddies (2013),Children,2.32
24388,122531,Malicious (1995),Drama|Thriller,2.67
24389,122535,White Tiger (1996),Action,3.25
24390,122543,Warlock III: The End of Innocence (1999),Fantasy|Horror,1.58
24391,122547,Jim Thorpe -- All-American (1951),Drama,3.5
24392,122550,Guns for San Sebastian (1968),Action|Adventure|Drama|Western,3.21
24393,122553,Assault of the Party Nerds (1989),Comedy,2.5
24394,122555,Assault of the Party Nerds 2 (1995),Comedy|Thriller,2.5
24395,122557,American Black Beauty (2005),(no genres listed),2.5
24396,122559,Popstar (2005),Children|Comedy|Romance,2.25
24397,122563,InSight (2011),Mystery|Thriller,2.83
24398,122565,Imaginary Friend (2012),Thriller,2.25
24399,122567,In The Dark (2013),Horror,2.0
24400,122569,Non-Stop (2013),Drama|Mystery|Thriller,3.0
24401,122571,The Wrong Woman (2013),(no genres listed),4.5
24402,122573,Expecting Amish (2014),(no genres listed),2.9
24403,122575,Rough Riders (1997),Drama,3.2
24404,122577,The Devil's Brother (1933),Comedy,3.14
24405,122579,TekWar: TekLab (1994),Sci-Fi,3.5
24406,122583,TekWar: TekLords (1994),Sci-Fi,2.5
24407,122585,Madame X (1929),Drama,2.5
24408,122589,Night Song (1947),(no genres listed),4.25
24409,122593,The Underneath (2013),Horror|Sci-Fi|Thriller,1.75
24410,122595,The Deep Six (1958),Drama|War,0.5
24411,122597,The Greengage Summer (1961),Comedy|Drama|Romance,3.0
24412,122599,The Delay (2012),Drama,3.5
24413,122601,The Telegraph Trail (1933),Action|Western,3.0
24414,122603,No Orchids for Miss Blandish (1948),Crime,1.83
24415,122605,Two Tickets to Broadway (1951),(no genres listed),2.33
24416,122609,Sex Kittens Go to College (1960),Comedy,1.5
24417,122613,"Mrs. Brown, You've Got a Lovely Daughter (1968)",Comedy,2.5
24418,122615,Navy Blue and Gold (1937),Drama,3.25
24419,122619,Nervous Ticks (1992),Comedy|Romance,2.5
24420,122621,Man of the Moment (1955),Comedy,3.25
24421,122623,Oliver Twist (1982),Crime|Drama,4.0
24422,122625,Pretty Devils (2000),Comedy|Drama,2.5
24423,122627,Oblivion 2: Backlash (1996),Sci-Fi,0.5
24424,122629,The Underworld Story (1950),Drama,2.0
24425,122633,Raising Genius (2004),Comedy|Drama,5.0
24426,122635,Music for Millions (1944),Comedy|Drama,3.0
24427,122639,My Gal Sal (1942),Comedy,3.0
24428,122641,Nature Unleashed: Avalanche (2004),Action|Adventure|Thriller,2.25
24429,122643,Wild Orchids (1929),Drama|Romance,3.0
24430,122647,Movers & Shakers (1985),Comedy,1.25
24431,122649,The Bates Haunting (2013),Thriller,5.0
24432,122651,The Rainbow Tribe (2011),Children|Drama,3.75
24433,122653,Nancy Drew... Trouble Shooter (1939),Comedy|Mystery,3.67
24434,122655,The Karate Killers (1967),Action|Adventure|Comedy|Crime|Thriller,3.5
24435,122657,Mosquita y Mari (2012),Drama,3.63
24436,122659,The Defector (1966),Action,3.5
24437,122661,No More Ladies (1935),Comedy|Romance,3.5
24438,122663,Graveyard Shift (2005),Comedy,3.5
24439,122665,Jabberwock Dragon Siege (2011),Action|Adventure|Fantasy,2.5
24440,122667,Sunday Too Far Away (1975),Drama,3.25
24441,122671,The Moon and Sixpence (1942),Drama,3.0
24442,122673,The Basket (2000),Drama,2.0
24443,122675,Nana (1926),(no genres listed),4.0
24444,122677,Heaven with a Gun (1969),Western,3.5
24445,122679,"John Goldfarb, Please Come Home! (1965)",(no genres listed),3.0
24446,122681,Murder in Mind (1998),Crime|Drama|Thriller,3.5
24447,122683,Nancy Drew and the Hidden Staircase (1939),Comedy|Crime|Mystery,3.33
24448,122685,Palm Springs Weekend (1963),Comedy|Romance,2.5
24449,122687,Black Horizon (2002),(no genres listed),2.33
24450,122689,"No Retreat, No Surrender 3: Blood Brothers (1990)",Action,2.0
24451,122691,Moscow Chill (2007),Action|Thriller,1.38
24452,122693,Nancy Drew: Detective (1938),Comedy|Mystery,3.69
24453,122695,True Adolescents (2009),Comedy,3.25
24454,122697,The Captain Hates the Sea (1934),Comedy,2.5
24455,122699,The Little Rascals Save the Day (2014),Children|Comedy,2.81
24456,122701,"Love, Cheat & Steal (1993)",Thriller,5.0
24457,122703,Ticket out (2012),Thriller,3.75
24458,122705,Mr. Billion (1977),Action|Comedy,2.13
24459,122707,Love Nest (1951),Comedy|Drama|Romance,3.25
24460,122709,Jigsaw (1949),Drama|Mystery|Thriller,2.5
24461,122711,Oliver Twist (1999),(no genres listed),3.57
24462,122713,S*P*Y*S (1974),Action|Comedy,2.75
24463,122715,Older Than America (2008),Drama|Thriller,2.25
24464,122717,Murders in the Rue Morgue (1971),Crime|Drama|Horror|Thriller,2.83
24465,122719,The Piano Player (2003),Action|Crime|Thriller,1.0
24466,122721,Miracle in the Rain (1956),Drama|Romance,5.0
24467,122723,The Man Who Came Back (2008),Action|Adventure|Documentary|Drama|Thriller|Western,2.5
24468,122725,More Than a Miracle (1967),Comedy|Fantasy|Romance,2.83
24469,122727,Waterborne (2005),Action|Drama|Thriller,3.0
24470,122729,Oblivion (1994),Action|Documentary|Sci-Fi,1.5
24471,122731,National Lampoon's Movie Madness (1983),Comedy,1.17
24472,122733,Mosquito Squadron (1969),Action,2.8
24473,122735,Night of Dark Shadows (1971),Drama|Horror|Mystery|Romance|Thriller,2.75
24474,122737,The Thirst (2007),Horror,3.1
24475,122739,Mostly Ghostly (2008),Children,2.63
24476,122741,Muscle Beach Party (1964),Comedy,3.0
24477,122743,The Old Dark House (1963),Comedy|Horror|Mystery,3.2
24478,122745,Necrosis (2009),Horror|Thriller,1.25
24479,122747,Hot Water (1924),Comedy,3.4
24480,122749,The Thirteen Assassins (1963),Action|Adventure,3.61
24481,122752,Nemesis 4: Death Angel (1996),Action|Sci-Fi|Thriller,4.0
24482,122754,Nemesis 3: Time Lapse (1996),Action|Sci-Fi|Thriller,2.5
24483,122756,None But the Brave (1965),Drama|War,2.9
24484,122758,The 7 Adventures of Sinbad (2010),Action|Adventure,1.0
24485,122760,My 5 Wives (2000),Comedy,2.25
24486,122762,My Brother the Pig (1999),Children|Comedy|Fantasy|Sci-Fi,1.25
24487,122764,Napoleon (1995),Adventure|Children,2.1
24488,122766,No Tell Motel (2013),Horror,3.17
24489,122768,The Last Resort (2009),Horror|Thriller,5.0
24490,122770,Jack Frost (1979),Children,3.21
24491,122772,Love Birds (2011),Comedy|Romance,3.5
24492,122774,Monster (2008),Action|Horror|Sci-Fi,2.25
24493,122777,The Substitute 3: Winner Takes All (1999),(no genres listed),2.5
24494,122779,The Road Killers (1994),Action|Crime|Drama|Thriller,2.25
24495,122781,The Curse of the Mummy's Tomb (1964),Horror,2.67
24496,122783,Stick (1985),Action|Adventure|Crime|Drama,2.83
24497,122785,Tic Tac (1997),Drama|Thriller,2.42
24498,122787,The 39 Steps (1959),Action|Adventure|Comedy|Crime|Drama|Thriller,3.0
24499,122789,Kandahar (2010),Action|Drama,3.33
24500,122791,Duchess and the Dirtwater Fox (1976),Comedy|Western,3.5
24501,122793,Skyjacked (1972),Action|Thriller,3.0
24502,122795,The Millionairess (1960),Comedy|Romance,2.92
24503,122797,Legacy (2010),Drama|Thriller,1.5
24504,122799,The New Centurions (1972),Action|Crime|Drama,2.73
24505,122801,Sands Of Oblivion (2007),Action|Adventure|Drama|Horror|Sci-Fi,0.75
24506,122803,Tempted (2001),Mystery|Romance|Thriller,1.67
24507,122805,Piranha (1995),Horror,2.5
24508,122807,Just 4 Kicks (2003),Children,3.5
24509,122809,Intermedio (2005),Horror|Thriller,2.33
24510,122811,The Last Flight (1931),(no genres listed),3.75
24511,122813,Space Chimps 2: Zartog Strikes Back (2010),Animation|Children,0.9
24512,122815,Pack Up Your Troubles (1932),Comedy|War,3.45
24513,122817,The Tooth Fairy (2006),Horror,2.54
24514,122819,"If It's Tuesday, This Must Be Belgium (1969)",Comedy|Drama,3.0
24515,122823,Tokyo The Last Megalopolis (1988),Animation|Fantasy|Horror|Thriller,3.0
24516,122825,Starlift (1951),(no genres listed),2.75
24517,122831,Latin Lovers (1953),Romance,2.0
24518,122833,Too Young To Kiss (1951),Comedy|Romance,3.5
24519,122837,Reaching for the Moon (1930),Comedy|Romance,3.5
24520,122841,The Firefly (1937),Drama,2.5
24521,122849,Naked Violence (1969),Crime|Drama,3.25
24522,122851,The Italian Connection (1972),Crime|Drama,3.42
24523,122853,Seduction (1973),Drama,3.25
24524,122855,Colpo in canna (1975),Action,2.75
24525,122857,Kidnap Syndicate (1975),Crime,3.31
24526,122859,Rulers of the City (1976),Action|Comedy|Crime,3.0
24527,122861,To Be Twenty (1978),Comedy|Drama|Horror,2.75
24528,122863,Madness (1980),Horror|Thriller,2.25
24529,122869,The Hound of the Baskervilles (1972),Crime|Mystery,5.0
24530,122876,Torrente 4: Lethal Crisis (2011),Action|Comedy|Crime,2.93
24531,122878,Torrente 5: Operación Eurovegas (2014),Action|Comedy,2.85
24532,122880,I Want You (2012),Drama|Romance,3.4
24533,122882,Mad Max: Fury Road (2015),Action|Adventure|Sci-Fi|Thriller,3.86
24534,122884,Insidious: Chapter 3 (2015),Fantasy|Horror|Thriller,3.16
24535,122886,Star Wars: Episode VII - The Force Awakens (2015),Action|Adventure|Fantasy|Sci-Fi|IMAX,3.74
24536,122888,Ben-hur (2016),(no genres listed),2.79
24537,122890,Warcraft (2016),Action|Adventure|Fantasy,3.24
24538,122892,Avengers: Age of Ultron (2015),Action|Adventure|Sci-Fi,3.56
24539,122896,Pirates of the Caribbean: Dead Men Tell No Tales (2017),(no genres listed),3.24
24540,122898,Justice League (2017),Action|Adventure|Sci-Fi,2.88
24541,122900,Ant-Man (2015),Action|Adventure|Sci-Fi,3.58
24542,122902,Fantastic Four (2015),Action|Adventure|Fantasy|Sci-Fi,2.2
24543,122904,Deadpool (2016),Action|Adventure|Comedy|Sci-Fi,3.85
24544,122906,Black Panther (2017),Action|Adventure|Sci-Fi,3.65
24545,122908,Inhumans (2018),Action|Adventure|Sci-Fi,1.97
24546,122910,Captain Marvel (2018),Action|Adventure|Sci-Fi,3.41
24547,122912,Avengers: Infinity War - Part I (2018),Action|Adventure|Sci-Fi,3.91
24548,122914,Avengers: Infinity War - Part II (2019),Action|Adventure|Sci-Fi,3.9
24549,122916,Thor: Ragnarok (2017),Action|Adventure|Sci-Fi,3.89
24550,122918,Guardians of the Galaxy 2 (2017),Action|Adventure|Sci-Fi,3.87
24551,122920,Captain America: Civil War (2016),Action|Sci-Fi|Thriller,3.72
24552,122922,Doctor Strange (2016),Action|Adventure|Sci-Fi,3.75
24553,122924,X-Men: Apocalypse (2016),Action|Adventure|Fantasy|Sci-Fi,3.25
24554,122926,Untitled Spider-Man Reboot (2017),Action|Adventure|Fantasy,3.8
24555,122928,Manolito Four Eyes (1999),Comedy,3.17
24556,122930,El Robobo De La Jojoya (1991),Comedy,2.0
24557,122932,Elsa & Fred (2014),Children|Comedy|Romance,3.21
24558,122934,Soccer Days (2003),Comedy,3.67
24559,122936,Too Late Blues (1961),Drama,3.94
24560,122938,Melbourne (2014),Drama,3.0
24561,122940,Clear History (2013),Comedy,3.19
24562,122942,The Identical (2014),Drama,3.0
24563,122944,The Trans-Atlantic Mystery (1932),(no genres listed),2.5
24564,122946,The Gamers: Hands of Fate (2013),Comedy|Fantasy|Romance,3.54
24565,122948,Love at First Fight (2014),Comedy|Romance,3.35
24566,122950,Mare Nostrum (1926),War,3.0
24567,122956,The Pagan (1929),Drama,3.5
24568,122958,Scorpio One (1998),Sci-Fi,1.5
24569,122960,The Chinese Ring (1947),Comedy|Crime|Drama,2.67
24570,122966,Smart Blonde (1937),Crime|Drama|Mystery,3.0
24571,122970,Montana Belle (1952),Western,4.0
24572,122972,The Clown (1953),Drama,3.0
24573,122974,In the Blood (2006),Horror|Thriller,2.63
24574,122980,Lizzie (1957),Drama,3.0
24575,122982,Magic Boy (1961),Adventure|Animation|Children,2.58
24576,122988,Someone To Love (1988),(no genres listed),3.5
24577,122992,The Savage Seven (1968),Action|Crime,2.33
24578,122994,The Decks Ran Red (1958),Adventure|Drama,3.0
24579,123002,One More Time (1970),Action|Comedy,2.3
24580,123004,I Don't Buy Kisses Anymore (1992),Comedy|Romance,3.83
24581,123006,Night Unto Night (1949),Drama|Romance,2.5
24582,123008,Heidi (1952),Children|Drama,3.0
24583,123010,Hammersmith Is Out (1972),(no genres listed),3.0
24584,123014,Sidewalks of New York (1931),Comedy|Crime,3.5
24585,123016,Mary Stevens M.D. (1933),Drama,3.83
24586,123018,The Prize (2011),Drama,3.3
24587,123024,Man Made Monster (1941),Drama|Horror|Sci-Fi|Thriller,2.67
24588,123026,Horror Island (1941),Horror,2.63
24589,123028,Sealed Lips (1942),Crime,3.0
24590,123034,Aces Go Places V: The Terracotta Hit (1989),Action,2.5
24591,123036,Pagan Love Song (1950),Drama|Romance,2.5
24592,123042,The Golden Age of Comedy (1957),Comedy,3.33
24593,123044,Stalingrad (1989),(no genres listed),3.0
24594,123046,The Tsunami and the Cherry Blossom (2011),Documentary,3.5
24595,123052,No Greater Glory (1934),(no genres listed),3.5
24596,123061,"Goodbye, Mr. President (1987)",(no genres listed),2.75
24597,123063,Sankofa (1993),Drama,4.0
24598,123065,Teza (2008),Drama|Thriller,4.0
24599,123071,Red Dust (1990),(no genres listed),3.25
24600,123077,Talk About a Stranger (1952),Drama|Mystery,2.0
24601,123079,The Newcomers (2000),Children|Drama,2.0
24602,123081,Right Cross (1950),Drama,3.0
24603,123083,Heidi (1993),Children,3.7
24604,123085,The Miracle Worker (2000),Drama,3.58
24605,123087,The Return of Sabata (1971),Action|Western,3.25
24606,123089,The McKenzie Break (1970),Action|War,3.33
24607,123091,Mercy (2010),Drama|Romance,3.0
24608,123093,Happily N'Ever After 2 (2009),Animation|Children,2.13
24609,123095,Left for Dead (2007),(no genres listed),1.75
24610,123097,Hotel (2004),Drama|Thriller,3.08
24611,123099,The Hearse (1980),Drama|Horror|Mystery,2.31
24612,123101,Infection (2005),Horror,3.5
24613,123103,Voyage of the Unicorn (2001),Adventure|Fantasy,3.0
24614,123105,The Geisha Boy (1959),Comedy,3.17
24615,123107,The Phantom of the Opera (1990),Drama|Mystery|Romance|Thriller,3.44
24616,123109,P.U.N.K.S (1999),Children|Comedy|Sci-Fi,3.14
24617,123111,When a Man Falls (2007),Drama|Thriller,2.5
24618,123113,Springfield Rifle (1952),Action|War|Western,2.92
24619,123115,Why Be Good? (1929),Comedy|Drama|Romance,2.75
24620,123117,The American Success Company (1980),(no genres listed),3.0
24621,123119,The Expedition to the End of the World (2014),Documentary,3.0
24622,123121,Jealousy (2013),Drama,3.39
24623,123125,The Radio Burglary (1951),Comedy|Crime|Thriller,3.33
24624,123129,Magic Kid (1993),Action|Children|Comedy,3.0
24625,123131,Sin Takes a Holiday (1930),Comedy|Romance,3.0
24626,123133,Hoodlum Priest (1961),Drama,3.0
24627,123135,Street Girl (1929),(no genres listed),3.0
24628,123137,The Fleet's In (1942),Romance,3.5
24629,123139,The Divine Woman (1928),(no genres listed),3.5
24630,123145,Mrs. O'Malley and Mr. Malone (1950),Comedy|Mystery,3.0
24631,123149,The Gangster (1947),Crime,3.17
24632,123151,Metamorphosis (2007),Drama|Horror,1.5
24633,123155,Russkies (1987),Children|Drama,3.13
24634,123159,Hercules and the Lost Kingdom (1994),Action|Adventure|Fantasy|Sci-Fi,2.8
24635,123161,Rites of Passage (2012),Thriller,2.0
24636,123163,The Suspect (2013),Thriller,2.94
24637,123165,Mongolian Death Worm (2010),Horror|Sci-Fi,1.67
