,movieId,title,genres,avg_rating
26048,125077,Eddie Izzard: Force Majeure Live (2013),Comedy,3.76
26049,125079,Sittin' on a Backyard Fence (1933),(no genres listed),2.5
26050,125081,Mars (1968),Documentary|Sci-Fi,3.0
26051,125083,Ride Clear of Diablo (1954),Western,4.0
26052,125085,Killer Holiday (2013),Horror|Thriller,1.92
26053,125087,Snow White (2005),Drama,3.25
26054,125089,The Rising of the Moon (1957),Comedy|Drama,3.38
26055,125091,The Feminine Touch (1941),(no genres listed),2.75
26056,125093,Playing House (2010),Thriller,
26057,125095,Topaze (1933),Comedy|Drama,3.33
26058,125097,Kiss Toledo Goodbye (2000),Action|Comedy|Thriller,
26059,125099,Susan Slade (1961),Drama|Romance,3.0
26060,125101,The Big Heat (1988),Action|Crime|Thriller,2.5
26061,125103,Homecoming (1948),Drama|Romance|War,
26062,125105,Scene of the Crime (1986),Drama,2.33
26063,125107,The Hessen Affair (2009),Action|Drama|Thriller,2.5
26064,125109,Torrent (1926),Drama|Romance,3.0
26065,125111,The Three Stooges Go Around the World in a Daze (1963),Comedy,0.5
26066,125113,Scene of the Crime (1949),Crime,3.1
26067,125115,Riding Shotgun (1954),Western,2.67
26068,125117,I'll Take Sweden (1965),Comedy|Romance,3.0
26069,125119,Johnny Cool (1963),Action|Thriller,3.5
26070,125121,The Red Dragon (1945),Mystery,
26071,125123,Welcome to Death Row (2001),Documentary,
26072,125125,Pure Country 2: The Gift (2010),Drama|Romance,3.25
26073,125127,Voyna i mir III. - Borogyino (1967),(no genres listed),4.05
26074,125129,Witchboard III: The Possession (1995),Horror,1.0
26075,125131,The Miracle (1991),Drama|Romance,3.0
26076,125133,Prairie Fever (2008),Action|Western,1.25
26077,125135,Unstable Fables: Tortoise vs. Hare (2008),Animation|Children|Drama,1.75
26078,125137,Perfect Understanding (1933),Comedy|Drama|Romance,
26079,125139,Pleasure or Pain (2012),Drama|Thriller,2.5
26080,125141,"Y/N: You Lie, You Die (2012)",Thriller,2.75
26081,125143,"Cossacks, The (1928)",Action|Drama|Romance|War,3.25
26082,125145,BlackJacks (2014),Action|Sci-Fi|Thriller,
26083,125147,The Black Knight (1954),Action|Adventure,2.0
26084,125149,The Big Shakedown (1934),Crime,3.0
26085,125151,Home Movies (1980),Comedy,2.33
26086,125153,Mother Riley Meets the Vampire (1952),Comedy|Horror,2.5
26087,125155,The Pee-Wee Herman Show on Broadway (2011),Comedy,2.4
26088,125157,The Spanish Gardener (1956),Drama,3.0
26089,125159,Safety Patrol (1998),(no genres listed),0.5
26090,125163,The Velvet Touch (1948),Drama|Thriller,2.5
26091,125165,Two Weeks with Love (1950),Comedy|Romance,3.6
26092,125169,Shadows Over Chinatown (1946),Comedy|Crime|Mystery|Thriller,2.75
26093,125171,Voodoo Island (1957),Horror,1.25
26094,125173,Tom Sawyer (2011),Adventure,2.33
26095,125175,Rio Rita (1929),Romance|Western,
26096,125177,Small Town Girl (1936),Comedy|Romance,2.5
26097,125179,The Bounty Hunter (1954),Action|Comedy|Romance|Western,
26098,125181,Me and My Gal (1932),Comedy|Drama|Romance,3.0
26099,125183,Venus and Serena (2012),Documentary,3.75
26100,125185,Nine Days of One Year (1961),Drama|Romance,3.44
26101,125187,Jump Out Boys (2008),Action|Thriller,1.0
26102,125189,I Died a Thousand Times (1955),Crime|Drama|Thriller,3.5
26103,125191,The Gay Falcon (1941),Crime|Drama|Mystery|Romance,2.58
26104,125193,Yellowstone Kelly (1950),Action|Western,2.5
26105,125195,The Last Challenge (1967),Western,2.5
26106,125197,That’s What She Said (2012),Comedy,5.0
26107,125199,Weapons (2007),Crime|Drama,2.5
26108,125201,OP Center (1995),Action|Thriller,
26109,125203,Two Seconds (1932),Drama,3.5
26110,125205,TekWar (1994),Sci-Fi,2.55
26111,125207,The Prisoner (1955),Drama,3.33
26112,125209,Son of Morning (2011),Comedy|Drama,1.0
26113,125211,War and Peace (1965),(no genres listed),4.18
26114,125213,Red Heat (1985),Thriller,2.58
26115,125215,Percentage (2013),Crime,3.5
26116,125217,Parachute Jumper (1933),Drama,
26117,125219,The Way Back (1957),Western,3.0
26118,125221,The Beast of Hollow Mountain (1956),Horror|Sci-Fi|Western,1.96
26119,125223,The Woman on Pier 13 (1949),Drama|Thriller,1.5
26120,125225,Midnight (1934),Crime|Drama,1.5
26121,125227,Hanzo the Razor: Who's Got the Gold? (1974),Action|Drama,2.75
26122,125229,The Good Die Young (1954),Crime,2.5
26123,125231,Real (2013),Drama|Sci-Fi,2.89
26124,125233,Playdate (2012),(no genres listed),2.67
26125,125235,Charlie Valentine (2009),Crime|Drama|Thriller,4.25
26126,125237,The Learning Tree (1969),Drama,3.2
26127,125239,Spider's Web (2002),Drama|Mystery|Romance|Thriller,
26128,125241,The Next Voice You Hear.... (1950),Drama,3.0
26129,125245,The Great Rupert (1950),Children|Comedy,4.0
26130,125247,Too Many Crooks (1959),Comedy,3.17
26131,125249,The Legend of Hell's Gate: An American Conspiracy (2011),Action|Adventure|Western,3.5
26132,125251,The Wagons Roll at Night (1941),Drama,
26133,125253,The Cure (2014),Action|Sci-Fi|Thriller,4.5
26134,125255,Multiple Sarcasms (2010),Drama|Romance,3.0
26135,125257,A Woman Called Golda (1982),Drama,3.13
26136,125259,These Wilder Years (1956),Drama,3.5
26137,125261,Mysterious Island (2010),Adventure|Horror|Sci-Fi,4.25
26138,125263,The Burglar (1957),Crime|Drama,2.81
26139,125265,The Cyclops (1957),Horror|Sci-Fi,2.5
26140,125267,The Bride Wore Red (1937),Comedy|Drama|Romance,2.33
26141,125269,Touching Home (2008),Drama,3.0
26142,125271,The Roots of Heaven (1958),Adventure|Drama,2.67
26143,125273,Tenchu! (1969),(no genres listed),3.36
26144,125275,Richard Pryor: Omit the Logic (2013),(no genres listed),3.6
26145,125277,Station West (1948),Action|Mystery|Romance|Western,3.3
26146,125279,The Student Prince (1954),(no genres listed),4.0
26147,125281,Vicki (1953),Crime|Drama|Mystery|Romance|Thriller,3.0
26148,125283,Way Out West (1930),Comedy|Drama|Western,3.0
26149,125285,Never Let Go (1960),Crime|Drama,3.25
26150,125287,Heidi (2005),Children|Drama,4.0
26151,125289,Unstable Fables: 3 Pigs & a Baby (2008),Animation|Children,2.14
26152,125291,Richard: The Lionheart (2013),Action|Adventure,1.0
26153,125293,Sweeney! (1977),Action|Crime|Drama,3.83
26154,125295,Hellcats of the Navy (1957),Action|Thriller|War,3.0
26155,125297,New World Order (2009),Documentary,3.2
26156,125299,Marriage on the Rocks (1965),Comedy|Romance,2.25
26157,125301,The Little Hut (1957),Comedy|Romance,2.75
26158,125303,The Adventures of Barry McKenzie (1972),Comedy,2.83
26159,125305,Opposing Force (1986),(no genres listed),2.67
26160,125307,Kettle of Fish (2006),Comedy|Romance,2.67
26161,125309,Winnie Mandela (2013),Drama,1.75
26162,125311,My Mom's a Werewolf (1989),Comedy|Horror,2.2
26163,125313,Superstar (2012),Comedy,3.0
26164,125315,The Conspirators (1944),Drama|Thriller,3.5
26165,125321,The Lickerish Quartet (1970),Drama|Romance,2.5
26166,125323,Shock Treatment (1973),Crime|Drama|Horror,2.93
26167,125325,Margie (1946),(no genres listed),3.25
26168,125327,Rocky Mountain (1950),Action|Adventure|Western,
26169,125329,Midnight (1982),Comedy|Horror|Romance,2.5
26170,125331,To Please a Lady (1950),Action,2.0
26171,125333,The Night of the Grizzly (1966),Adventure|Western,4.0
26172,125335,I Accidentally Domed Your Son (2004),Action|Comedy,3.5
26173,125337,The Lovers (1994),Children|Drama|Fantasy|Romance,3.25
26174,125339,Skinwalkers (2002),Crime|Drama|Mystery|Thriller,3.38
26175,125341,Tough Enough (1983),Drama,2.33
26176,125345,Un Piede in paradiso (1991),Comedy,3.0
26177,125347,Mandrake (2010),Horror|Sci-Fi|Thriller,1.75
26178,125349,Homecoming (1996),Drama,2.0
26179,125351,Greetings to the Devil (2011),Thriller,3.0
26180,125353,In the Line of Duty: The F.B.I. Murders (1988),Action|Crime|Drama,3.0
26181,125355,The Van (1977),Comedy,3.25
26182,125357,It's My Turn (1980),Comedy|Romance,2.83
26183,125359,Lovesick (1983),Comedy|Fantasy|Romance,3.5
26184,125361,The Shining Hour (1938),Drama|Romance,
26185,125363,Take a Hard Ride (1975),Action|Western,3.17
26186,125365,The Paranoids (2010),Comedy|Drama|Romance,3.0
26187,125367,Mission Park (2013),Crime,3.75
26188,125369,Snow White: A Deadly Summer (2012),Horror|Thriller,2.5
26189,125371,Medium Raw (2010),Fantasy|Horror|Thriller,3.75
26190,125373,Love on the Side (2004),Comedy|Romance,4.0
26191,125375,Three Violent People (1957),Drama|Western,3.0
26192,125377,The Sheriff of Fractured Jaw (1959),(no genres listed),2.83
26193,125379,Let's Make It Legal (1951),Comedy|Romance,3.0
26194,125381,Silent Partner (2005),Action|Mystery|Thriller,2.67
26195,125383,Woman Wanted (1999),Drama|Romance,1.5
26196,125385,Trust Me (2010),(no genres listed),2.0
26197,125387,Hail Caesar (1994),Comedy,3.25
26198,125389,The Gong Show Movie (1980),Comedy,2.38
26199,125393,"Ride, Vaquero! (1953)",Western,
26200,125395,Lullaby of Broadway (1951),Romance,2.5
26201,125397,The Virginian (1946),Romance|Western,2.5
26202,125399,The Story of Alexander Graham Bell (1939),Drama,3.0
26203,125401,Hansel and Gretel (1987),Children|Fantasy,3.5
26204,125403,Phantom Punch (2009),Drama,3.25
26205,125405,Hot Saturday (1932),Drama,3.0
26206,125407,Only The Brave (2006),Action|Drama,3.5
26207,125409,Robin of Locksley (1996),Adventure|Drama,2.5
26208,125411,The Men's Club (1986),Drama,2.5
26209,125413,Soul Power (2008),Documentary,2.9
26210,125415,The Waiting City (2010),Drama|Romance,3.0
26211,125417,Stars and Stripes Forever (1952),Drama,2.5
26212,125419,Three Can Play That Game (2007),Comedy|Romance,3.0
26213,125421,The Gundown (2011),Action|Western,2.5
26214,125423,Gunslinger's Revenge (1998),(no genres listed),0.5
26215,125425,Lone Hero (2002),Action|Adventure|Drama,2.5
26216,125427,The Girl from 10th Avenue (1935),(no genres listed),3.0
26217,125429,Johnny Skidmarks (1998),Crime|Drama|Mystery|Thriller,2.0
26218,125431,The Black Pimpernel (2007),Drama|Romance|Thriller,2.0
26219,125433,Lionheart: The Children's Crusade (1987),Adventure|Drama,2.5
26220,125435,The Mark (2012),Action|Thriller,3.0
26221,125437,Rhapsody (1954),Drama|Romance,2.5
26222,125439,The Last Rites of Ransom Pride (2010),Action|Drama|Western,3.5
26223,125441,The Big Mouth (1967),Action|Comedy|Crime,3.17
26224,125443,Parrish (1961),Drama|Romance,
26225,125445,The People Against O'Hara (1951),Crime|Drama,2.88
26226,125447,Make Mine Mink (1960),Comedy,3.5
26227,125449,Jack the Reaper (2011),Horror,
26228,125451,Heatstroke (2008),(no genres listed),1.5
26229,125453,Space Warriors (2013),Adventure|Children|Sci-Fi,2.0
26230,125455,Something of Value (1957),Drama,2.67
26231,125457,King of the Underworld (1939),Crime,2.83
26232,125461,Stage Struck (1925),(no genres listed),3.83
26233,125465,I Ought to Be in Pictures (1982),Comedy|Drama,3.6
26234,125467,The Ghost of Yotsuya (1959),(no genres listed),2.81
26235,125469,Till the End of Time (1946),Drama|Romance,
26236,125471,Way... Way Out (1966),Comedy|Sci-Fi,2.5
26237,125473,Velocity Trap (1997),Sci-Fi,3.33
26238,125475,The Painted Hills (1951),Action|Adventure|Children|Drama,3.83
26239,125477,The Black Dahlia Haunting (2012),Crime|Drama|Horror|Mystery,3.5
26240,125479,The Unknown (1965),Drama|Thriller,3.75
26241,125481,In Cold Blood (1996),Crime,3.75
26242,125483,Week-End at the Waldorf (1945),Comedy|Drama|Romance,3.5
26243,125485,We Were Strangers (1949),Action|Drama|Romance,2.5
26244,125489,The River Rat (1984),Adventure|Children|Crime|Drama,3.5
26245,125493,Le petit poucet (2001),Adventure|Children|Fantasy,2.25
26246,125495,The Hound of the Baskervilles (1983),Crime|Horror|Mystery,2.5
26247,125497,The Inheritance (2011),Drama|Horror|Thriller,1.63
26248,125499,The Trap (1946),Crime|Mystery|Thriller,2.5
26249,125501,Voodoo Moon (2006),Drama|Fantasy|Horror,1.5
26250,125503,Today We Live (1933),Action|Drama|Romance|War,3.0
26251,125505,Restitution (2011),Action|Crime|Mystery|Romance|Thriller,2.5
26252,125507,The Tunnel of Love (1958),Comedy|Romance,3.13
26253,125509,Razortooth (2007),Action|Horror|Sci-Fi|Thriller,1.25
26254,125511,The Legend of Bloody Mary (2008),Horror|Mystery|Thriller,3.0
26255,125513,Middle of the Night (1959),Drama,3.17
26256,125515,The Adventures of Marco Polo (1938),Adventure|Romance,1.0
26257,125517,The D.I. (1957),Drama,3.75
26258,125519,Who Was That Lady? (1960),Comedy,3.33
26259,125521,Walking Tall Part II (1975),Action|Crime|Drama|Thriller,2.4
26260,125523,Time Limit (1957),Drama|Mystery|War,2.75
26261,125525,Lost Signal (2007),Horror|Thriller,2.17
26262,125527,Slap Shot 3: The Junior League (2008),Action|Adventure|Comedy,1.25
26263,125529,Laughter In Paradise (1951),Comedy,2.5
26264,125531,Fun on a Weekend (1947),(no genres listed),4.0
26265,125533,Almost 18 (2012),Comedy|Drama,3.0
26266,125535,Fist of Jesus (2012),(no genres listed),2.86
26267,125537,Print the Legend (2014),Documentary,3.74
26268,125539,He Who Dares (2014),Action,3.25
26269,125541,Anina (2013),Adventure|Animation|Children,3.06
26270,125543,Against The Sun (2015),Adventure,2.88
26271,125545,The Divine Move (2014),Action|Crime|Drama,3.24
26272,125547,Nine Guests for a Crime (1977),Mystery|Thriller,3.0
26273,125549,"A Reason to Live, a Reason to Die (1972)",Western,3.17
26274,125551,A Yank at Eton (1942),(no genres listed),
26275,125553,Apache Trail (1942),Romance|Western,
26276,125555,Bowery at Midnight (1942),Action|Comedy|Horror,3.2
26277,125557,"Devils Hand, The (La main du diable) (1943)",Fantasy|Horror,2.29
26278,125559,Lucky Country (2009),Adventure|Drama|Thriller,3.0
26279,125561,Duffy (1968),(no genres listed),3.0
26280,125563,Tasting Menu (2014),Comedy,2.5
26281,125565,Night Will Fall (2014),Documentary,3.56
26282,125567,Pony Soldier (1952),Western,2.0
26283,125569,The Amazing Catfish (2013),Comedy|Drama,3.22
26284,125571,The Court-Martial of Jackie Robinson,(no genres listed),3.5
26285,125574,The Perils of Pauline (1967),(no genres listed),3.0
26286,125576,The Secret Partner (1961),Crime|Drama,2.5
26287,125583,Black Magic (1949),Drama|Mystery|Romance,3.42
26288,125585,Three Cases of Murder (1955),Mystery,2.5
26289,125587,The Fountain of Youth (1958),(no genres listed),3.67
26290,125589,David and Goliath (1960),Action|Drama,3.17
26291,125591,The Southern Star (1969),Adventure|Comedy,3.0
26292,125593,Filming 'The Trial' (1981),(no genres listed),3.75
26293,125596,Parade (1974),Children|Comedy,2.77
26294,125599,Always for Pleasure (1978),Documentary,3.8
26295,125601,Port of Flowers (1943),(no genres listed),3.0
26296,125603,The Living Magoroku (1943),(no genres listed),2.5
26297,125605,Jubilation Street (1943),(no genres listed),3.0
26298,125607,The Army (1944),Drama,3.0
26299,125609,Morning for the Osone Family (1946),(no genres listed),3.75
26300,125611,A Japanese Tragedy (1953),(no genres listed),3.0
26301,125613,She Was Like a Wild Chrysanthemum (1955),Drama|Romance,3.0
26302,125615,The River Fuefuki (1960),(no genres listed),3.75
26303,125617,Immortal Love (1961),(no genres listed),3.08
26304,125619,Legend of a Duel to the Death (1963),Action|Drama,3.7
26305,125621,These Children Survive Me (1983),Drama,2.5
26306,125623,That Night's Wife (1930),Drama,2.75
26307,125628,Citizen Koch (2013),Documentary,3.64
26308,125630,We Still Kill the Old Way (2014),Crime,3.44
26309,125632,In Our Garden,(no genres listed),4.0
26310,125634,Giuseppe Makes a Movie (2014),Documentary,2.67
26311,125636,Youth of the Son (1952),Drama,3.67
26312,125638,The Arrival of Wang (2012),Mystery|Sci-Fi|Thriller,2.5
26313,125640,Walker (2012),(no genres listed),3.31
26314,125642,One Step Ahead of My Shadow (1933),(no genres listed),1.75
26315,125644,Amuck! (1972),Drama|Horror|Mystery,2.6
26316,125646,Lad: A Dog (1962),(no genres listed),4.0
26317,125648,Horror of the Blood Monsters (1970),Action|Comedy|Horror|Sci-Fi,2.0
26318,125650,Corruzione al palazzo di giustizia (1975),(no genres listed),3.0
26319,125652,Season For Assassins (1975),(no genres listed),3.0
26320,125654,Low Down (2014),Drama,2.94
26321,125656,"Another Day, Another Time: Celebrating the Music of Inside Llewyn Davis (2013)",Documentary,4.33
26322,125658,Margaret (2009),Comedy|Drama|Romance,3.88
26323,125661,Paper Planes (2014),Children,3.32
26324,125698,Drive (2002),Crime,3.8
26325,125700,Hard Luck Hero (2003),(no genres listed),4.0
26326,125704,Bunny Drop (2011),Comedy,3.78
26327,125768,I Know You Know (2009),Drama,3.0
26328,125770,Awaydays (2009),Drama,2.6
26329,125774,Double Game (1977),Action|Thriller,2.0
26330,125776,Mafia Connection (1970),Crime,3.0
26331,125780,A Long Ride from Hell (1970),Action|Western,3.5
26332,125782,Body Fat Index of Love (2012),Comedy,2.8
26333,125786,Burning Blue (2013),Drama|Romance|War,3.21
26334,125795,Björk: Biophilia Live (2014),Documentary,2.83
26335,125833,The Missouri Traveler (1958),(no genres listed),3.0
26336,125836,Those Calloways (1965),Children|Drama,3.83
26337,125840,The Deserter (1970),(no genres listed),3.0
26338,125842,Wild in the Sky (1972),Comedy,
26339,125852,Torch Singer (1933),Drama|Musical|Romance,2.83
26340,125854,The Diary of Anne Frank (1980),Drama,2.5
26341,125856,El Compadre Mendoza (1934),Drama|War,3.5
26342,125858,Fashions of 1934 (1934),Comedy|Drama|Romance,3.0
26343,125860,Le Grand Jeu (1934),(no genres listed),3.5
26344,125862,Bad Seed (1934),Comedy,2.83
26345,125864,Red Ensign (1934),(no genres listed),2.5
26346,125866,Love and Distrust (2010),Drama|Romance,2.25
26347,125868,"Aquí llega Condemor, el pecador de la pradera (1996)",Comedy|Western,2.83
26348,125870,Brácula (Condemor II) (1997),Comedy|Horror,3.0
26349,125872,El asombroso mundo de Borjamari y Pocholo (2004),(no genres listed),1.88
26350,125874,2012: Ice Age (2011),Action|Adventure|Sci-Fi,2.77
26351,125876,FBI: Frikis buscan incordiar (2004),(no genres listed),0.75
26352,125878,Isi & Disi: Amor a lo bestia (2004),(no genres listed),2.57
26353,125880,Playmates (1941),Comedy,
26354,125882,Red Salute (1935),Comedy|Romance,2.75
26355,125884,The Case of the Curious Bride (1935),Comedy|Crime|Drama|Mystery,2.9
26356,125886,The Case of the Lucky Legs (1935),Comedy|Crime|Mystery,2.25
26357,125888,La bandera (1935),Drama|Romance,2.5
26358,125890,Achtung! The Desert Tigers (1977),(no genres listed),
26359,125892,The Beast in Heat (1977),Horror|Thriller|War,1.5
26360,125894,Doubting Thomas (1935),Comedy,2.0
26361,125896,A Blade in the Dark (1983),Horror|Thriller,2.47
26362,125898,The Phantom Light (1935),Mystery|Thriller,2.83
26363,125900,Sidecar Racers (1975),Drama,
26364,125902,Seven Alone (1974),Children|Drama,3.33
26365,125904,Pretty Cool (2001),Action|Comedy|Thriller,2.8
26366,125906,Ned Rifle (2014),Drama,3.63
26367,125908,Time in the Minors (2010),(no genres listed),3.33
26368,125910,Stars Above (2012),(no genres listed),3.5
26369,125912,Not Another Happy Ending (2013),Comedy|Drama|Romance,3.24
26370,125914,Mortdecai (2015),Adventure|Comedy|Mystery|Romance,2.76
26371,125916,Fifty Shades of Grey (2015),Drama|Romance,2.02
26372,125918,Expelled (2014),Comedy,3.11
26373,125920,Buffalo Girls (2012),Action,4.63
26374,125922,Gregory Go Boom (2013),Comedy,3.7
26375,125924,The Periwig-Maker (1999),Animation,3.5
26376,125926,Kiwi! (2006),Action|Animation,3.4
26377,125928,Santa's Pocket Watch (1980),(no genres listed),3.5
26378,125930,Björk at the Royal Opera House (2002),(no genres listed),3.0
26379,125932,The Fox and the Hare (1973),Animation|Children,2.88
26380,125934,Christmas Comes but Once a Year (1936),(no genres listed),2.5
26381,125936,Crac (1981),Animation,3.41
26382,125938,Reggie Watts: Why Shit So Crazy? (2010),Comedy,3.25
26383,125940,Syrinx (1966),Animation,2.8
26384,125942,Curb Dance (2010),(no genres listed),3.3
26385,125944,Desire: The Vampire (1982),Crime|Horror|Thriller,2.5
26386,125946,Manson (1973),Documentary,3.64
26387,125948,Fright to the Finish (1954),(no genres listed),3.5
26388,125950,Guyana Tragedy: The Story of Jim Jones (1980),Drama,3.67
26389,125952,"I Want a Dog for Christmas, Charlie Brown (2003)",Animation|Children|Comedy,3.54
26390,125954,Impure Thoughts (1986),Comedy,2.5
26391,125956,It's a Bird (1930),(no genres listed),3.25
26392,125958,Stephen Fry In America - New World,(no genres listed),3.39
26393,125960,The Trip to Squash Land (1967),Animation,2.69
26394,125962,Charlie Brown's Christmas Tales (2002),Animation|Children|Comedy,3.75
26395,125964,Eat (2011),Drama,2.5
26396,125966,Garfield's Halloween Adventure (1985),Animation|Children,2.87
26397,125968,"It's Christmastime Again, Charlie Brown (1992)",Animation,3.8
26398,125970,Halloweentown (1998),Adventure|Children|Comedy|Fantasy,3.48
26399,125972,Halloweentown II: Kalabar's Revenge (2001),Adventure|Children|Comedy|Drama|Fantasy,3.35
26400,125974,Halloweentown High (2004),Adventure|Children|Comedy|Fantasy,3.51
26401,125976,Nocturna Artificialia (1979),Animation,3.33
26402,125978,Santa Claus (1898),Sci-Fi,3.0
26403,125980,Surprise (1996),(no genres listed),2.75
26404,125982,Trick or Treat (1952),Animation,3.5
26405,125984,Vengeance: The Story of Tony Cimo (1986),(no genres listed),2.75
26406,125986,Within the Woods (1978),Horror,2.94
26407,125988,100 Years at the Movies (1994),Documentary,3.38
26408,125990,Apple Jack (2003),Comedy|Drama,2.5
26409,125992,The Butter Battle Book (1989),Animation|Children,3.6
26410,125994,Corn on the Cop (1965),(no genres listed),2.25
26411,125996,The Black Devil (1905),Comedy|Fantasy,3.22
26412,125998,Halloween is Grinch Night (1977),Animation|Children,3.9
26413,126000,Marilyn in Manhattan (1998),(no genres listed),3.33
26414,126002,Rage of Angels (1983),Action|Adventure|Drama|Romance,2.5
26415,126004,Rage of Angels: The Story Continues (1986),Drama,2.5
26416,126006,Rudolph the Red-Nosed Reindeer (1948),Animation|Children|Fantasy,2.58
26417,126008,Signs (2008),Romance,3.77
26418,126010,Queen - Rock Montreal (2007),(no genres listed),3.5
26419,126012,The Fat Albert Halloween Special (1977),Animation,2.25
26420,126014,Season's Greetings (1996),Comedy,2.5
26421,126016,The Dot and the Line : A Romance in Lower Mathematics (1965),Animation|Children|Comedy,3.02
26422,126018,Nantucket Film Festival's Comedy Roundtable (2012),Comedy|Documentary,2.57
26423,126020,Rubber Johnny (2005),Animation|Horror,3.0
26424,126022,Act Da Fool (2010),(no genres listed),3.41
26425,126024,En rachâchant (1982),(no genres listed),2.88
26426,126026,The Flower (1971),(no genres listed),1.33
26427,126028,Boo to You Too! Winnie the Pooh (1996),(no genres listed),3.2
26428,126030,Isabelle au bois dormant (2007),Animation|Comedy,3.5
26429,126032,Betty Boop's Hallowe'en Party (1933),Animation|Comedy|Horror,2.36
26430,126034,Halloween (1931),(no genres listed),2.42
26431,126036,Barbie: A Fashion Fairytale (2010),Animation|Children,2.71
26432,126038,The Halloween That Almost Wasn't (1979),Children|Comedy,1.5
26433,126040,The Mystery of the Leaping Fish (1916),Comedy,2.58
26434,126042,The 3 Rs (2011),(no genres listed),2.54
26435,126044,Brutal Relax (2010),Action|Comedy,2.8
26436,126046,Franz Kafka's a Country Doctor (2007),Animation|Drama,3.5
26437,126048,Pluto's Christmas Tree (1952),Animation|Comedy,3.52
26438,126050,Stille Nacht I: Dramolet (1988),Animation,3.17
26439,126052,Holiday for Drumsticks (1949),(no genres listed),3.25
26440,126054,The Horseplayer (1990),Drama,3.25
26441,126056,Coven (2000),Horror,2.43
26442,126058,Rehearsals for Extinct Anatomies (1987),Animation,3.0
26443,126060,Suur Tõll (1980),(no genres listed),3.0
26444,126062,We Can Be Heroes (2005),(no genres listed),3.63
26445,126064,Bob's Birthday (1994),(no genres listed),3.46
26446,126066,Broom-Stick Bunny (1956),Animation|Children|Comedy,3.74
26447,126068,Summer Heights High (2007),(no genres listed),3.44
26448,126070,Chainsaw Maid (2007),Animation,2.6
26449,126072,The Little Matchgirl (2006),Animation,3.45
26450,126074,Haunted House (1929),(no genres listed),3.5
26451,126076,How They Get There (1997),(no genres listed),3.33
26452,126078,Istanbul (1985),(no genres listed),3.0
26453,126080,"Hen, his wife (1990)",(no genres listed),2.67
26454,126082,Inside The X-files (1998),Documentary,4.0
26455,126084,The Horribly Slow Murderer with the Extremely Inefficient Weapon (2008),Comedy|Horror,3.27
26456,126086,Norm MacDonald: Me Doing Standup (2011),Comedy,3.74
26457,126088,A Flintstones Christmas Carol (1994),Animation|Children|Comedy,2.54
26458,126090,Hedgehog in the Fog (1975),Animation,4.01
26459,126092,The Cat's Out (1931),Animation,3.13
26460,126094,Claymation Comedy of Horrors (1991),Animation,3.25
26461,126096,The Last Farm (2004),Drama,3.25
26462,126098,Snowballs (2011),(no genres listed),3.22
26463,126100,"Danger! 50,000 Zombies (2004)",Comedy|Horror,3.67
26464,126102,Bouncing Babies (1929),Comedy,3.0
26465,126104,Stella: Live in Boston (2009),Comedy,3.25
26466,126106,Beastie Boys: Sabotage (1994),(no genres listed),3.8
26467,126108,Diario de un skin (2005),Documentary,3.8
26468,126110,The Black Cat (1941),Mystery|Thriller,3.33
26469,126112,The Great Bear (2011),Adventure|Animation|Children|Fantasy,3.83
26470,126114,Rockabye (1986),Drama,
26471,126116,Dolls and Angels (2008),Drama,5.0
26472,126120,All About Anna (2005),Comedy|Drama|Romance,2.78
26473,126122,Let's Get Those English Girls (1976),Comedy,2.67
26474,126124,Archie To Riverdale and Back Again (1990),Comedy,2.0
26475,126126,Babette Goes to War (1959),Comedy|War,1.5
26476,126128,Belle comme la femme d'un autre (2014),Comedy,2.75
26477,126130,Special Delivery (2002),(no genres listed),2.33
26478,126132,Mr. Average (2007),Comedy|Romance,2.5
26479,126134,Cutie Honey (2004),Action,2.86
26480,126136,"Delphine 1, Yvan 0 (1996)",Comedy,1.75
26481,126138,Doomsday Prophecy (2011),Action|Sci-Fi|Thriller,2.17
26482,126140,Love Can Seriously Damage Your Health (1997),Comedy|Romance,3.3
26483,126142,The Cave of the Golden Rose (1991),Adventure|Children|Fantasy,3.1
26484,126144,Human Touch (2005),Drama,2.25
26485,126146,King Kelly (2012),Drama,3.4
26486,126148,La Bande du drugstore (2002),Drama|Romance,3.67
26487,126150,The Slap (1974),Comedy|Drama|Romance,2.38
26488,126152,Lahore (2010),Action,1.5
26489,126154,La Putain du roi (1990),Drama|Romance,1.83
26490,126156,Latitudes (2014),Drama|Romance,2.38
26491,126158,Frenchmen 2 (2007),Comedy|Romance,2.4
26492,126160,The Last Diamond (2014),Drama,3.25
26493,126162,"Le printemps, l'automne et l'amour (1955)",Comedy|Drama,1.5
26494,126164,1001 Nights (1990),Adventure|Comedy|Fantasy,2.25
26495,126166,Lightspeed (2006),Action|Fantasy|Sci-Fi,1.33
26496,126168,Meilleur espoir féminin (2000),(no genres listed),2.7
26497,126170,"Mercredi, folle journée! (2001)",Comedy|Drama,1.0
26498,126172,Mr Reliable (1997),(no genres listed),2.0
26499,126174,Ninette (2005),Comedy,1.67
26500,126176,Nom de code : Rose (2012),(no genres listed),1.5
26501,126178,Opposite Day (2009),Children|Comedy,2.5
26502,126180,Powder Room (2013),Comedy,1.5
26503,126182,Shirin in Love (2014),Comedy|Romance,1.5
26504,126184,The Christmas Wish (1998),Children|Drama|Romance,2.25
26505,126186,The Sex and Violence Family Hour (1983),(no genres listed),1.5
